frame,frame_timestamp,ray_timestamp,ray_index,ray_id,x,y,z,intensity,distance,hit
36,3.600480,3.600480,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,6,6,8.740970,-0.228890,-0.381770,0.011887,8.752296,1
36,3.600480,3.600480,7,7,16.414600,-0.429830,-0.429978,0.006334,16.425856,1
36,3.600480,3.600480,8,8,133.544006,-3.496980,-1.165820,0.000779,133.594879,1
36,3.600480,3.600480,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,12,12,8.744130,-0.076309,-0.381791,0.011886,8.752793,1
36,3.600480,3.600480,13,13,16.421301,-0.143307,-0.430024,0.006333,16.427555,1
36,3.600480,3.600480,14,14,133.701004,-1.166800,-1.166840,0.000778,133.711182,1
36,3.600480,3.600480,15,15,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,16,16,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,17,17,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,18,18,8.744180,0.076309,-0.381794,0.011886,8.752843,1
36,3.600480,3.600480,19,19,16.421499,0.143308,-0.430028,0.006333,16.427755,1
36,3.600480,3.600480,20,20,133.714005,1.166900,-1.166950,0.000778,133.724182,1
36,3.600480,3.600480,21,21,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,22,22,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,23,23,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,24,24,8.741120,0.228894,-0.381776,0.011887,8.752447,1
36,3.600480,3.600480,25,25,16.415100,0.429845,-0.429992,0.006334,16.426355,1
36,3.600480,3.600480,26,26,133.580002,3.497930,-1.166140,0.000779,133.630890,1
36,3.600480,3.600480,27,27,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,28,28,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,29,29,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,30,30,8.734960,0.381376,-0.381740,0.011888,8.751611,1
36,3.600480,3.600480,31,31,16.402100,0.716132,-0.429914,0.006335,16.423353,1
36,3.600480,3.600480,32,32,133.302002,5.820110,-1.164420,0.000780,133.434082,1
36,3.600480,3.600480,33,33,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,34,34,0.000000,0.000000,0.000000,0.000000,0.000000,0
36,3.600480,3.600480,35,35,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,0,0,8.736810,-0.381457,-0.381821,0.011888,8.753465,1
37,3.700080,3.700080,1,1,16.406099,-0.716308,-0.430019,0.006334,16.427359,1
37,3.700080,3.700080,2,2,133.399994,-5.824360,-1.165270,0.000779,133.532166,1
37,3.700080,3.700080,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,6,6,8.743120,-0.228947,-0.381864,0.011886,8.754450,1
37,3.700080,3.700080,7,7,16.419600,-0.429963,-0.430110,0.006333,16.430859,1
37,3.700080,3.700080,8,8,133.710999,-3.501350,-1.167280,0.000778,133.761932,1
37,3.700080,3.700080,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,12,12,8.746330,-0.076328,-0.381887,0.011885,8.754996,1
37,3.700080,3.700080,13,13,16.426500,-0.143352,-0.430160,0.006332,16.432756,1
37,3.700080,3.700080,14,14,133.878006,-1.168340,-1.168380,0.000777,133.888199,1
37,3.700080,3.700080,15,15,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,16,16,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,17,17,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,18,18,8.746420,0.076329,-0.381891,0.011885,8.755086,1
37,3.700080,3.700080,19,19,16.426800,0.143355,-0.430168,0.006332,16.433056,1
37,3.700080,3.700080,20,20,133.899002,1.168520,-1.168570,0.000777,133.909195,1
37,3.700080,3.700080,21,21,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,22,22,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,23,23,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,24,24,8.743400,0.228954,-0.381876,0.011886,8.754729,1
37,3.700080,3.700080,25,25,16.420601,0.429988,-0.430135,0.006333,16.431860,1
37,3.700080,3.700080,26,26,133.774994,3.503020,-1.167840,0.000778,133.825943,1
37,3.700080,3.700080,27,27,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,28,28,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,29,29,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,30,30,8.737260,0.381477,-0.381841,0.011887,8.753916,1
37,3.700080,3.700080,31,31,16.407700,0.716377,-0.430061,0.006334,16.428961,1
37,3.700080,3.700080,32,32,133.505005,5.828970,-1.166190,0.000779,133.637283,1
37,3.700080,3.700080,33,33,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,34,34,0.000000,0.000000,0.000000,0.000000,0.000000,0
37,3.700080,3.700080,35,35,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,0,0,8.739710,-0.381584,-0.381948,0.011887,8.756371,1
38,3.800600,3.800600,1,1,16.412399,-0.716579,-0.430182,0.006334,16.433666,1
38,3.800600,3.800600,2,2,133.546005,-5.830730,-1.166540,0.000779,133.678329,1
38,3.800600,3.800600,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,6,6,8.746070,-0.229024,-0.381993,0.011886,8.757403,1
38,3.800600,3.800600,7,7,16.426001,-0.430129,-0.430277,0.006332,16.437263,1
38,3.800600,3.800600,8,8,133.867004,-3.505420,-1.168640,0.000777,133.917984,1
38,3.800600,3.800600,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,12,12,8.749310,-0.076354,-0.382018,0.011885,8.757978,1
38,3.800600,3.800600,13,13,16.433001,-0.143409,-0.430330,0.006332,16.439260,1
38,3.800600,3.800600,14,14,134.042999,-1.169770,-1.169820,0.000776,134.053207,1
38,3.800600,3.800600,15,15,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,16,16,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,17,17,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,18,18,8.749440,0.076355,-0.382023,0.011885,8.758109,1
38,3.800600,3.800600,19,19,16.433500,0.143413,-0.430342,0.006331,16.439760,1
38,3.800600,3.800600,20,20,134.072998,1.170040,-1.170080,0.000776,134.083206,1
38,3.800600,3.800600,21,21,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,22,22,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,23,23,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,24,24,8.746460,0.229034,-0.382009,0.011885,8.757793,1
38,3.800600,3.800600,25,25,16.427299,0.430165,-0.430313,0.006332,16.438564,1
38,3.800600,3.800600,26,26,133.957001,3.507790,-1.169430,0.000777,134.008026,1
38,3.800600,3.800600,27,27,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,28,28,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,29,29,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,30,30,8.740360,0.381612,-0.381976,0.011886,8.757022,1
38,3.800600,3.800600,31,31,16.414600,0.716678,-0.430242,0.006333,16.435871,1
38,3.800600,3.800600,32,32,133.695999,5.837290,-1.167860,0.000778,133.828461,1
38,3.800600,3.800600,33,33,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,34,34,0.000000,0.000000,0.000000,0.000000,0.000000,0
38,3.800600,3.800600,35,35,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,0,0,8.742370,-0.381700,-0.382064,0.011886,8.759035,1
39,3.900380,3.900380,1,1,16.417999,-0.716824,-0.430329,0.006333,16.439274,1
39,3.900380,3.900380,2,2,133.669006,-5.836130,-1.167630,0.000778,133.801437,1
39,3.900380,3.900380,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,6,6,8.748760,-0.229094,-0.382110,0.011885,8.760097,1
39,3.900380,3.900380,7,7,16.431700,-0.430280,-0.430427,0.006332,16.442968,1
39,3.900380,3.900380,8,8,133.998993,-3.508900,-1.169800,0.000777,134.050034,1
39,3.900380,3.900380,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,12,12,8.752050,-0.076378,-0.382137,0.011884,8.760722,1
39,3.900380,3.900380,13,13,16.438900,-0.143460,-0.430484,0.006331,16.445160,1
39,3.900380,3.900380,14,14,134.184006,-1.171010,-1.171050,0.000776,134.194229,1
39,3.900380,3.900380,15,15,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,16,16,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,17,17,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,18,18,8.752210,0.076379,-0.382144,0.011884,8.760881,1
39,3.900380,3.900380,19,19,16.439501,0.143465,-0.430499,0.006331,16.445761,1
39,3.900380,3.900380,20,20,134.223007,1.171350,-1.171390,0.000776,134.233231,1
39,3.900380,3.900380,21,21,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,22,22,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,23,23,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,24,24,8.749250,0.229107,-0.382132,0.011884,8.760588,1
39,3.900380,3.900380,25,25,16.433500,0.430326,-0.430473,0.006331,16.444769,1
39,3.900380,3.900380,26,26,134.115005,3.511940,-1.170810,0.000776,134.166092,1
39,3.900380,3.900380,27,27,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,28,28,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,29,29,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,30,30,8.743190,0.381736,-0.382100,0.011885,8.759857,1
39,3.900380,3.900380,31,31,16.420900,0.716951,-0.430405,0.006332,16.442179,1
39,3.900380,3.900380,32,32,133.862000,5.844540,-1.169310,0.000777,133.994629,1
39,3.900380,3.900380,33,33,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,34,34,0.000000,0.000000,0.000000,0.000000,0.000000,0
39,3.900380,3.900380,35,35,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,0,0,8.744450,-0.381791,-0.382155,0.011886,8.761119,1
40,4.000380,4.000380,1,1,16.422400,-0.717017,-0.430445,0.006333,16.443680,1
40,4.000380,4.000380,2,2,133.768005,-5.840450,-1.168490,0.000778,133.900543,1
40,4.000380,4.000380,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,6,6,8.750880,-0.229150,-0.382203,0.011885,8.762219,1
40,4.000380,4.000380,7,7,16.436300,-0.430399,-0.430546,0.006331,16.447571,1
40,4.000380,4.000380,8,8,134.106003,-3.511700,-1.170730,0.000776,134.157089,1
40,4.000380,4.000380,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,12,12,8.754200,-0.076397,-0.382231,0.011884,8.762874,1
40,4.000380,4.000380,13,13,16.443600,-0.143501,-0.430606,0.006330,16.449863,1
40,4.000380,4.000380,14,14,134.298996,-1.172010,-1.172060,0.000775,134.309219,1
40,4.000380,4.000380,15,15,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,16,16,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,17,17,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,18,18,8.754390,0.076398,-0.382239,0.011883,8.763063,1
40,4.000380,4.000380,19,19,16.444201,0.143507,-0.430624,0.006330,16.450464,1
40,4.000380,4.000380,20,20,134.345993,1.172420,-1.172460,0.000775,134.356232,1
40,4.000380,4.000380,21,21,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,22,22,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,23,23,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,24,24,8.751470,0.229165,-0.382228,0.011884,8.762810,1
40,4.000380,4.000380,25,25,16.438299,0.430453,-0.430601,0.006331,16.449572,1
40,4.000380,4.000380,26,26,134.244995,3.515340,-1.171940,0.000775,134.296127,1
40,4.000380,4.000380,27,27,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,28,28,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,29,29,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,30,30,8.745430,0.381834,-0.382198,0.011885,8.762101,1
40,4.000380,4.000380,31,31,16.425900,0.717169,-0.430536,0.006332,16.447186,1
40,4.000380,4.000380,32,32,133.998993,5.850530,-1.170510,0.000776,134.131760,1
40,4.000380,4.000380,33,33,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,34,34,0.000000,0.000000,0.000000,0.000000,0.000000,0
40,4.000380,4.000380,35,35,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,0,0,8.734690,-0.381365,-0.381728,0.011886,8.751341,1
41,4.100020,4.100020,1,1,16.404499,-0.716236,-0.429976,0.006332,16.425756,1
41,4.100020,4.100020,2,2,133.677002,-5.836460,-1.167690,0.000777,133.809448,1
41,4.100020,4.100020,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,6,6,8.741140,-0.228895,-0.381777,0.011884,8.752467,1
41,4.100020,4.100020,7,7,16.418501,-0.429932,-0.430080,0.006331,16.429758,1
41,4.100020,4.100020,8,8,134.022003,-3.509490,-1.169990,0.000776,134.073044,1
41,4.100020,4.100020,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,12,12,8.744480,-0.076312,-0.381807,0.011883,8.753144,1
41,4.100020,4.100020,13,13,16.425800,-0.143346,-0.430142,0.006330,16.432056,1
41,4.100020,4.100020,14,14,134.222000,-1.171330,-1.171380,0.000775,134.232224,1
41,4.100020,4.100020,15,15,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,16,16,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,17,17,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,18,18,8.744710,0.076314,-0.381817,0.011883,8.753374,1
41,4.100020,4.100020,19,19,16.426600,0.143353,-0.430163,0.006330,16.432856,1
41,4.100020,4.100020,20,20,134.274994,1.171800,-1.171840,0.000775,134.285217,1
41,4.100020,4.100020,21,21,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,22,22,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,23,23,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,24,24,8.741820,0.228913,-0.381807,0.011883,8.753148,1
41,4.100020,4.100020,25,25,16.420900,0.429995,-0.430142,0.006330,16.432161,1
41,4.100020,4.100020,26,26,134.182007,3.513670,-1.171390,0.000775,134.233109,1
41,4.100020,4.100020,27,27,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,28,28,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,29,29,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,30,30,8.735820,0.381414,-0.381778,0.011884,8.752473,1
41,4.100020,4.100020,31,31,16.408501,0.716410,-0.430080,0.006331,16.429762,1
41,4.100020,4.100020,32,32,133.942001,5.848040,-1.170010,0.000776,134.074707,1
41,4.100020,4.100020,33,33,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,34,34,0.000000,0.000000,0.000000,0.000000,0.000000,0
41,4.100020,4.100020,35,35,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,0,0,8.758280,-0.382395,-0.382759,0.011885,8.774976,1
42,4.200190,4.200190,1,1,16.449100,-0.718184,-0.431146,0.006332,16.470415,1
42,4.200190,4.200190,2,2,134.080002,-5.854050,-1.171210,0.000777,134.212845,1
42,4.200190,4.200190,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,6,6,8.764770,-0.229514,-0.382809,0.011884,8.776127,1
42,4.200190,4.200190,7,7,16.463200,-0.431104,-0.431252,0.006331,16.474489,1
42,4.200190,4.200190,8,8,134.431000,-3.520190,-1.173560,0.000776,134.482208,1
42,4.200190,4.200190,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,12,12,8.768140,-0.076518,-0.382840,0.011883,8.776828,1
42,4.200190,4.200190,13,13,16.470699,-0.143737,-0.431316,0.006330,16.476973,1
42,4.200190,4.200190,14,14,77.084099,-0.672703,-0.672729,0.232279,77.089973,1
42,4.200190,4.200190,15,15,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,16,16,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,17,17,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,18,18,8.768390,0.076521,-0.382851,0.011883,8.777078,1
42,4.200190,4.200190,19,19,16.471500,0.143745,-0.431339,0.006329,16.477776,1
42,4.200190,4.200190,20,20,134.694000,1.175460,-1.175510,0.000774,134.704254,1
42,4.200190,4.200190,21,21,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,22,22,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,23,23,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,24,24,8.765520,0.229533,-0.382842,0.011883,8.776878,1
42,4.200190,4.200190,25,25,16.465799,0.431172,-0.431320,0.006330,16.477091,1
42,4.200190,4.200190,26,26,134.606003,3.524780,-1.175090,0.000775,134.657272,1
42,4.200190,4.200190,27,27,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,28,28,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,29,29,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,30,30,8.759520,0.382449,-0.382813,0.011884,8.776218,1
42,4.200190,4.200190,31,31,16.453501,0.718375,-0.431260,0.006331,16.474821,1
42,4.200190,4.200190,32,32,134.369995,5.866740,-1.173750,0.000775,134.503128,1
42,4.200190,4.200190,33,33,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,34,34,0.000000,0.000000,0.000000,0.000000,0.000000,0
42,4.200190,4.200190,35,35,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,0,0,8.750450,-0.382053,-0.382417,0.011885,8.767131,1
43,4.309820,4.309820,1,1,16.434799,-0.717557,-0.430769,0.006332,16.456095,1
43,4.309820,4.309820,2,2,134.007004,-5.850880,-1.170580,0.000777,134.139786,1
43,4.309820,4.309820,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,6,6,8.756950,-0.229309,-0.382468,0.011884,8.768297,1
43,4.309820,4.309820,7,7,16.448900,-0.430729,-0.430877,0.006330,16.460178,1
43,4.309820,4.309820,8,8,134.363007,-3.518420,-1.172970,0.000775,134.414185,1
43,4.309820,4.309820,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,12,12,8.760340,-0.076450,-0.382499,0.011883,8.769020,1
43,4.309820,4.309820,13,13,16.456400,-0.143613,-0.430943,0.006329,16.462667,1
43,4.309820,4.309820,14,14,76.390602,-0.666651,-0.666676,0.276553,76.396416,1
43,4.309820,4.309820,15,15,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,16,16,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,17,17,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,18,18,8.760610,0.076453,-0.382511,0.011882,8.769290,1
43,4.309820,4.309820,19,19,16.457399,0.143621,-0.430968,0.006329,16.463669,1
43,4.309820,4.309820,20,20,134.636993,1.174960,-1.175000,0.000774,134.647247,1
43,4.309820,4.309820,21,21,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,22,22,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,23,23,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,24,24,8.757760,0.229330,-0.382503,0.011882,8.769109,1
43,4.309820,4.309820,25,25,16.451700,0.430804,-0.430951,0.006329,16.462982,1
43,4.309820,4.309820,26,26,134.552994,3.523390,-1.174630,0.000774,134.604233,1
43,4.309820,4.309820,27,27,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,28,28,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,29,29,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,30,30,8.751790,0.382111,-0.382475,0.011883,8.768474,1
43,4.309820,4.309820,31,31,16.439501,0.717764,-0.430893,0.006330,16.460804,1
43,4.309820,4.309820,32,32,134.322006,5.864640,-1.173330,0.000775,134.455093,1
43,4.309820,4.309820,33,33,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,34,34,0.000000,0.000000,0.000000,0.000000,0.000000,0
43,4.309820,4.309820,35,35,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,0,0,8.753030,-0.382166,-0.382530,0.011885,8.769715,1
44,4.409880,4.409880,1,1,16.439899,-0.717781,-0.430903,0.006332,16.461203,1
44,4.409880,4.409880,2,2,134.080994,-5.854120,-1.171230,0.000777,134.213837,1
44,4.409880,4.409880,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,6,6,8.759550,-0.229377,-0.382581,0.011883,8.770901,1
44,4.409880,4.409880,7,7,16.454100,-0.430865,-0.431012,0.006330,16.465382,1
44,4.409880,4.409880,8,8,134.440002,-3.520440,-1.173640,0.000775,134.491196,1
44,4.409880,4.409880,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,12,12,8.762950,-0.076473,-0.382613,0.011882,8.771632,1
44,4.409880,4.409880,13,13,16.461599,-0.143659,-0.431080,0.006329,16.467869,1
44,4.409880,4.409880,14,14,75.738403,-0.660959,-0.660984,0.276554,75.744171,1
44,4.409880,4.409880,15,15,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,16,16,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,17,17,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,18,18,8.763230,0.076476,-0.382625,0.011882,8.771913,1
44,4.409880,4.409880,19,19,16.462601,0.143667,-0.431106,0.006329,16.468870,1
44,4.409880,4.409880,20,20,134.720001,1.175680,-1.175720,0.000774,134.730270,1
44,4.409880,4.409880,21,21,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,22,22,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,23,23,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,24,24,8.760390,0.229399,-0.382618,0.011882,8.771742,1
44,4.409880,4.409880,25,25,16.457001,0.430942,-0.431090,0.006329,16.468287,1
44,4.409880,4.409880,26,26,134.638000,3.525630,-1.175370,0.000774,134.689270,1
44,4.409880,4.409880,27,27,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,28,28,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,29,29,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,30,30,8.754440,0.382227,-0.382591,0.011883,8.771129,1
44,4.409880,4.409880,31,31,16.444799,0.717996,-0.431033,0.006330,16.466108,1
44,4.409880,4.409880,32,32,134.410004,5.868480,-1.174100,0.000775,134.543182,1
44,4.409880,4.409880,33,33,0.000000,0.000000,0.000000,0.000000,0.000000,0
44,4.409880,4.409880,34,34,0.000000,0.000000,0.000000,0.000000,0.000000,0
